time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate,PET_hargreaves
2015-12-19 09:00:00,0.0,203.6000061035156,0.0,100900.0,0.0023999998811632,270.8999938964844,2.0,-1.600000023841858,0.0,0.0
2015-12-19 10:00:00,0.0,203.6000061035156,0.0,100890.0,0.0024999999441206,271.1000061035156,2.0,-0.699999988079071,0.0,0.0
2015-12-19 11:00:00,0.0,203.6000061035156,0.0,101030.0,0.0026999998372048,270.3000183105469,2.0,0.1000000014901161,0.0,0.0
2015-12-19 12:00:00,0.0,207.5,0.0,101180.0,0.002600000007078,269.8999938964844,2.0,1.0,0.0,0.0
2015-12-19 13:00:00,0.0,207.5,77.5,101160.0,0.0028999999631196,270.20001220703125,2.0,0.699999988079071,0.0,0.016744581236922285
2015-12-19 14:00:00,0.0,207.5,226.3000030517578,101240.0,0.0027999999001622,273.3999938964844,2.1000001430511475,0.5,0.0,0.04889417787117316
2015-12-19 15:00:00,0.0,227.1000061035156,382.3999938964844,101370.0,0.0026999998372048,276.3000183105469,2.200000047683716,0.2000000029802322,0.0,0.0826210033909454
2015-12-19 16:00:00,0.0,227.1000061035156,478.3999938964844,101320.0,0.0020999999251216,279.5,2.799999952316284,0.6000000238418579,0.0,0.10336267821345557
2015-12-19 17:00:00,0.0,227.1000061035156,509.8000183105469,101240.0,0.00179999996908,280.8999938964844,3.5,0.9000000357627869,0.0,0.11014693962819896
2015-12-19 18:00:00,0.0,237.5,495.7000122070313,101240.0,0.0016999999061226,282.0,4.200000286102295,1.2000000476837158,0.0,0.10710050481992263
2015-12-19 19:00:00,0.0,237.5,451.1000061035156,101110.0,0.0018999999156221,282.70001220703125,4.0,0.9000000357627869,0.0,0.09746426707324458
2015-12-19 20:00:00,0.0,237.5,343.70001220703125,101100.0,0.0018999999156221,283.3999938964844,3.799999952316284,0.6000000238418579,0.0,0.07425951968428149
2015-12-19 21:00:00,0.0,231.1000061035156,155.6999969482422,101160.0,0.0020999999251216,283.0,3.6000001430511475,0.4000000059604645,0.0,0.03364040319339862
2015-12-19 22:00:00,0.0,231.1000061035156,28.0,101130.0,0.002199999988079,281.3999938964844,3.200000047683716,0.6000000238418579,0.0,0.006049655156565471
